"Fecha","Último","Apertura","Máximo","Mínimo","Vol.","% var."
"21.06.2018","540,68","541,69","542,10","539,55","-","-0,26%"
"20.06.2018","542,09","544,26","547,23","541,84","-","-0,51%"
"19.06.2018","544,87","547,35","547,76","542,85","-","-0,36%"
"18.06.2018","546,85","548,64","549,32","545,39","-","-0,35%"
"15.06.2018","548,79","558,92","558,92","547,47","-","-1,81%"
"14.06.2018","558,89","560,52","562,32","557,75","-","-0,40%"
"13.06.2018","561,11","564,24","565,51","559,81","-","-0,70%"
"12.06.2018","565,09","564,01","565,61","562,61","-","0,34%"
"11.06.2018","563,20","563,80","565,43","563,06","-","-0,13%"
"08.06.2018","563,92","566,40","566,93","563,15","-","-0,42%"
"07.06.2018","566,29","566,64","567,02","563,68","-","-0,09%"
"06.06.2018","566,82","562,03","567,65","562,03","-","0,74%"
"05.06.2018","562,65","563,55","565,76","562,65","-","-0,05%"
"04.06.2018","562,94","558,07","563,23","558,01","-","0,82%"
"01.06.2018","558,34","555,03","559,09","554,40","-","0,60%"
"31.05.2018","555,03","554,33","555,73","552,56","-","0,17%"
"30.05.2018","554,08","552,25","555,00","549,88","-","0,36%"
"29.05.2018","552,08","561,18","561,18","552,08","-","-1,53%"
"28.05.2018","560,67","560,17","560,94","559,54","-","0,18%"
"25.05.2018","559,66","562,62","562,94","559,22","-","-0,51%"
"24.05.2018","562,53","558,47","562,53","558,47","-","0,60%"
"23.05.2018","559,15","564,17","564,17","557,02","-","-0,65%"
"22.05.2018","562,83","561,77","564,59","560,65","-","0,25%"
"21.05.2018","561,44","563,57","564,65","559,09","-","-0,47%"
"18.05.2018","564,10","564,83","565,26","562,16","-","0,12%"
"17.05.2018","563,45","561,09","563,67","558,44","-","0,70%"
"16.05.2018","559,55","561,94","562,78","559,23","-","-0,48%"
"15.05.2018","562,23","563,29","563,29","558,22","-","0,20%"
"14.05.2018","561,08","565,99","566,44","560,85","-","-0,82%"
"11.05.2018","565,73","566,13","567,46","565,28","-","-0,29%"
"10.05.2018","567,36","563,89","568,16","563,71","-","0,44%"
"09.05.2018","564,85","560,51","565,16","560,29","-","0,79%"
"08.05.2018","560,45","562,02","562,33","559,41","-","-0,07%"
"07.05.2018","560,84","560,07","561,83","559,69","-","0,15%"
"04.05.2018","560,00","564,41","565,59","559,74","-","-0,63%"
"03.05.2018","563,55","569,14","569,89","561,85","-","-0,86%"
"02.05.2018","568,41","572,54","572,82","566,87","-","-0,54%"
"30.04.2018","571,48","569,68","572,09","568,86","-","0,33%"
"27.04.2018","569,62","571,57","571,83","568,85","-","-0,34%"
"26.04.2018","571,57","568,39","572,10","567,82","-","0,46%"
"25.04.2018","568,98","571,38","571,47","568,21","-","-0,41%"
"24.04.2018","571,31","572,15","574,79","570,36","-","-0,24%"
"23.04.2018","572,68","572,35","574,31","570,26","-","0,29%"
"20.04.2018","571,04","571,35","575,29","568,95","-","0,07%"
"19.04.2018","570,62","566,97","570,98","563,79","-","0,67%"
"18.04.2018","566,80","566,96","572,32","566,49","-","-0,07%"
"17.04.2018","567,21","556,58","568,00","556,58","-","1,94%"
"16.04.2018","556,41","554,90","556,68","552,61","-","0,22%"
"12.04.2018","555,19","555,74","556,57","552,90","-","-0,21%"
"11.04.2018","556,34","553,82","556,71","553,04","-","0,46%"
"10.04.2018","553,77","547,75","555,04","547,75","-","1,03%"
"09.04.2018","548,14","550,69","551,02","548,14","-","-0,42%"
"06.04.2018","550,43","551,59","551,75","548,61","-","-0,06%"
"05.04.2018","550,74","548,33","552,54","548,33","-","0,39%"
"04.04.2018","548,58","545,40","548,91","541,96","-","0,66%"
"03.04.2018","544,99","543,60","546,07","543,14","-","0,21%"
"02.04.2018","543,87","537,94","547,32","537,94","-","1,03%"
"28.03.2018","538,33","538,24","539,05","535,89","-","0,12%"
"27.03.2018","537,68","540,36","540,77","536,08","-","-0,42%"
"26.03.2018","539,94","536,70","539,94","535,12","-","0,60%"
"23.03.2018","536,70","536,79","539,61","536,63","-","-0,02%"
"22.03.2018","536,83","540,58","542,61","536,48","-","-1,12%"
"21.03.2018","542,92","539,13","543,60","536,99","-","1,04%"
"20.03.2018","537,33","538,81","540,61","537,11","-","-0,21%"
"19.03.2018","538,46","540,76","540,88","536,99","-","-0,39%"
"16.03.2018","540,59","540,39","542,93","538,98","-","0,05%"
"15.03.2018","540,31","541,65","542,38","539,03","-","-0,22%"
"14.03.2018","541,48","543,51","545,82","540,79","-","-0,39%"
"13.03.2018","543,60","545,32","546,36","543,09","-","-0,36%"
"12.03.2018","545,57","544,56","546,23","542,45","-","0,15%"
"09.03.2018","544,73","541,60","546,52","541,54","-","0,59%"
"08.03.2018","541,54","543,47","543,48","539,29","-","-0,36%"
"07.03.2018","543,47","546,21","546,21","541,35","-","-0,35%"
"06.03.2018","545,37","541,90","550,50","541,69","-","0,49%"
"05.03.2018","542,73","541,05","542,97","538,47","-","0,25%"
"02.03.2018","541,36","540,35","541,80","536,44","-","0,14%"
"01.03.2018","540,61","539,73","540,92","536,34","-","0,19%"
"28.02.2018","539,58","540,56","541,88","538,88","-","-0,10%"
"27.02.2018","540,14","543,78","543,90","538,75","-","-0,67%"
"26.02.2018","543,78","539,57","544,15","539,03","-","0,81%"
"23.02.2018","539,41","539,43","542,17","539,23","-","-0,14%"
"22.02.2018","540,18","536,09","541,31","535,33","-","0,88%"
"21.02.2018","535,48","534,43","540,77","533,28","-","0,18%"
"20.02.2018","534,52","536,25","536,76","531,10","-","-0,32%"
"19.02.2018","536,25","537,26","537,26","535,41","-","-0,19%"
"16.02.2018","537,26","539,69","539,69","535,25","-","-0,45%"
"15.02.2018","539,69","539,84","541,73","537,49","-","-0,17%"
"14.02.2018","540,59","529,67","540,62","526,79","-","2,22%"
"13.02.2018","528,83","526,27","528,84","525,89","-","0,49%"
"12.02.2018","526,23","524,93","529,71","523,89","-","0,30%"
"09.02.2018","524,65","522,41","526,32","518,21","-","0,38%"
"08.02.2018","522,65","530,11","530,92","522,54","-","-1,45%"
"07.02.2018","530,36","532,82","533,57","529,85","-","-0,41%"
"06.02.2018","532,52","532,69","533,39","524,98","-","0,17%"
"05.02.2018","531,60","534,50","537,82","529,82","-","-0,55%"
"02.02.2018","534,55","543,91","544,78","533,43","-","-1,71%"
"01.02.2018","543,83","540,44","544,11","538,49","-","0,63%"
"31.01.2018","540,44","540,38","543,69","538,55","-","0,01%"
"30.01.2018","540,38","547,71","548,98","540,37","-","-1,35%"
"29.01.2018","547,79","549,80","552,66","547,48","-","-0,33%"
"26.01.2018","549,60","544,51","549,71","543,47","-","0,90%"
"25.01.2018","544,69","546,02","547,08","543,83","-","-0,15%"
"24.01.2018","545,51","537,19","545,52","537,19","-","1,37%"
"23.01.2018","538,16","538,82","538,99","535,81","-","-0,04%"
"22.01.2018","538,40","538,17","538,40","535,16","-","0,01%"
"19.01.2018","538,32","536,95","539,76","536,40","-","0,33%"
"18.01.2018","536,54","536,61","537,87","534,92","-","0,06%"
"17.01.2018","536,22","538,75","540,64","536,18","-","-0,43%"
"16.01.2018","538,54","536,45","539,13","534,13","-","0,45%"
"15.01.2018","536,11","535,41","537,07","535,33","-","0,05%"
"12.01.2018","535,82","530,37","535,86","529,46","-","0,93%"
"11.01.2018","530,88","529,71","531,92","528,84","-","0,22%"
"10.01.2018","529,72","528,49","531,51","527,91","-","0,28%"
"09.01.2018","528,26","528,59","528,96","526,34","-","0,02%"
"08.01.2018","528,14","528,94","530,06","527,12","-","-0,19%"
"05.01.2018","529,15","525,45","529,30","525,21","-","0,73%"
"04.01.2018","525,29","521,74","525,90","520,77","-","0,66%"
"03.01.2018","521,82","522,28","523,90","520,31","-","-0,10%"
"02.01.2018","522,33","514,40","522,36","514,39","-","1,54%"
"29.12.2017","514,40","512,59","515,12","512,49","-","0,37%"
"28.12.2017","512,51","507,52","512,60","507,34","-","0,98%"
"27.12.2017","507,52","505,34","508,46","505,24","-","0,42%"
"26.12.2017","505,42","504,85","506,52","503,87","-","0,11%"
"22.12.2017","504,85","496,39","506,58","493,39","-","1,68%"
"21.12.2017","496,51","495,39","497,68","492,76","-","0,56%"
"20.12.2017","493,73","488,30","495,52","488,06","-","1,18%"
"19.12.2017","487,98","487,92","489,37","484,40","-","0,01%"
"18.12.2017","487,92","476,91","487,97","476,85","-","2,31%"
"15.12.2017","476,91","478,91","481,62","475,64","-","-0,29%"
"14.12.2017","478,31","495,92","497,49","478,02","-","-3,50%"
"13.12.2017","495,68","495,61","496,97","494,99","-","-0,05%"
"12.12.2017","495,92","494,49","498,59","494,34","-","0,27%"
"11.12.2017","494,57","493,49","495,31","493,10","-","0,22%"
"07.12.2017","493,47","492,03","495,09","490,12","-","0,37%"
"06.12.2017","491,65","498,56","499,43","491,65","-","-1,38%"
"05.12.2017","498,52","501,58","501,58","497,79","-","-0,55%"
"04.12.2017","501,29","505,73","505,76","500,77","-","-0,85%"
"01.12.2017","505,61","504,30","506,25","503,37","-","0,24%"
"30.11.2017","504,41","505,80","506,93","503,98","-","-0,32%"
"29.11.2017","506,04","507,09","507,37","503,26","-","-0,25%"
"28.11.2017","507,29","508,02","508,35","505,51","-","-0,05%"
"27.11.2017","507,52","512,70","512,94","507,49","-","-1,05%"
"24.11.2017","512,92","510,83","514,13","510,76","-","0,38%"
"23.11.2017","510,99","511,37","511,89","509,32","-","0,01%"
"22.11.2017","510,94","510,26","512,38","508,79","-","0,42%"
"21.11.2017","508,78","502,82","508,78","502,42","-","1,20%"
"20.11.2017","502,76","501,54","504,66","501,05","-","0,36%"
"17.11.2017","500,94","496,29","501,17","495,88","-","0,95%"
"16.11.2017","496,25","496,78","499,00","495,57","-","-0,23%"
"15.11.2017","497,41","501,92","502,18","497,26","-","-0,85%"
"14.11.2017","501,66","507,28","507,97","499,54","-","-1,11%"
"13.11.2017","507,28","509,54","509,97","504,89","-","-0,44%"
"10.11.2017","509,51","519,43","519,70","508,94","-","-1,88%"
"09.11.2017","519,28","521,07","521,29","516,40","-","-0,29%"
"08.11.2017","520,79","520,40","521,96","519,92","-","-0,00%"
"07.11.2017","520,81","527,87","528,44","519,84","-","-1,32%"
"06.11.2017","527,75","526,82","529,72","524,99","-","0,12%"
"03.11.2017","527,14","526,04","527,22","525,00","-","0,21%"
"02.11.2017","526,05","515,69","526,06","515,02","-","2,43%"
"31.10.2017","513,56","513,41","515,12","511,39","-","-0,01%"
"30.10.2017","513,63","515,30","516,07","512,15","-","-0,27%"
"27.10.2017","515,01","514,69","515,63","511,94","-","0,19%"
"26.10.2017","514,03","512,93","515,11","506,06","-","0,26%"
"25.10.2017","512,72","513,13","513,56","508,72","-","-0,09%"
"24.10.2017","513,18","510,61","513,24","509,54","-","0,54%"
"23.10.2017","510,41","507,67","512,24","506,97","-","0,52%"
"20.10.2017","507,75","506,62","508,48","505,38","-","0,37%"
"19.10.2017","505,88","507,00","507,00","503,77","-","-0,20%"
"18.10.2017","506,87","509,34","509,59","506,86","-","-0,45%"
"17.10.2017","509,18","511,11","511,11","507,49","-","-0,38%"
"16.10.2017","511,11","507,41","511,50","507,24","-","0,69%"
"13.10.2017","507,61","502,94","507,99","502,73","-","0,85%"
"12.10.2017","503,33","498,48","503,49","497,88","-","0,99%"
"11.10.2017","498,42","498,45","499,90","496,22","-","-0,07%"
"10.10.2017","498,75","499,98","502,11","498,34","-","-0,47%"
"09.10.2017","501,13","502,83","503,18","499,80","-","-0,35%"
"06.10.2017","502,89","506,10","506,10","502,26","-","-0,47%"
"05.10.2017","505,25","496,63","505,25","496,63","-","1,61%"
"04.10.2017","497,24","492,38","498,38","492,38","-","1,13%"
"03.10.2017","491,70","483,60","493,22","483,09","-","1,67%"
"02.10.2017","483,60","478,67","484,11","478,19","-","1,21%"
"29.09.2017","477,80","477,07","479,25","476,78","-","0,09%"
"28.09.2017","477,36","473,50","478,18","472,85","-","0,86%"
"27.09.2017","473,31","473,47","473,66","470,54","-","0,19%"
"26.09.2017","472,39","472,75","476,00","472,28","-","0,03%"
"25.09.2017","472,27","468,24","473,19","468,24","-","0,77%"
"22.09.2017","468,66","468,21","469,61","466,81","-","0,03%"
"21.09.2017","468,51","468,91","469,64","465,88","-","0,07%"
"20.09.2017","468,19","469,12","471,71","466,48","-","-0,30%"
"19.09.2017","469,62","468,09","470,10","465,71","-","0,30%"
"18.09.2017","468,23","466,05","469,76","465,68","-","0,42%"
"15.09.2017","466,29","464,04","466,85","463,31","-","0,53%"
"14.09.2017","463,83","463,97","464,14","462,11","-","0,08%"
"13.09.2017","463,47","465,19","465,19","461,42","-","-0,31%"
"12.09.2017","464,91","465,78","466,08","464,09","-","-0,13%"
"11.09.2017","465,50","464,25","465,60","463,36","-","0,23%"
"08.09.2017","464,45","467,69","467,73","462,85","-","-0,69%"
"07.09.2017","467,69","467,46","468,48","465,89","-","0,04%"
"06.09.2017","467,51","461,53","467,76","461,35","-","1,28%"
"05.09.2017","461,60","459,41","461,86","458,12","-","0,44%"
"04.09.2017","459,59","458,68","459,70","458,49","-","0,29%"
"01.09.2017","458,26","453,32","458,71","453,32","-","1,09%"
"31.08.2017","453,32","452,16","453,33","449,52","-","0,29%"
"29.08.2017","452,02","452,57","453,65","450,81","-","-0,11%"
"28.08.2017","452,50","448,20","452,63","448,02","-","1,01%"
"25.08.2017","447,99","448,27","450,54","447,23","-","-0,11%"
"24.08.2017","448,48","444,55","448,58","444,30","-","0,87%"
"23.08.2017","444,61","445,49","445,98","443,83","-","-0,22%"
"22.08.2017","445,57","443,78","446,59","443,78","-","0,39%"
"21.08.2017","443,85","440,31","444,39","439,91","-","0,80%"
"18.08.2017","440,31","436,29","440,90","436,29","-","0,95%"
"17.08.2017","436,15","439,49","439,49","436,02","-","-0,67%"
"16.08.2017","439,08","431,95","439,76","431,90","-","1,57%"
"15.08.2017","432,28","433,44","433,72","431,74","-","-0,22%"
"14.08.2017","433,25","432,23","433,83","431,76","-","0,24%"
"11.08.2017","432,23","431,31","432,36","429,27","-","0,24%"
"10.08.2017","431,20","438,61","438,84","431,18","-","-1,69%"
"09.08.2017","438,61","435,86","439,33","435,57","-","0,78%"
"08.08.2017","435,20","432,50","435,74","432,32","-","0,69%"
"07.08.2017","432,23","433,36","434,58","431,65","-","-0,28%"
"04.08.2017","433,43","434,05","434,75","432,91","-","-0,08%"
"03.08.2017","433,78","432,96","434,64","432,25","-","0,14%"
"02.08.2017","433,16","433,99","434,62","431,91","-","-0,14%"
"01.08.2017","433,75","429,55","434,33","429,37","-","0,96%"
"31.07.2017","429,62","431,91","433,49","428,34","-","-0,50%"
"27.07.2017","431,78","430,10","432,22","429,98","-","0,44%"
"26.07.2017","429,90","429,29","430,54","428,89","-","0,16%"
"25.07.2017","429,23","426,18","431,04","426,09","-","0,67%"
"24.07.2017","426,37","426,62","426,93","425,48","-","-0,06%"
"21.07.2017","426,62","424,90","426,89","424,90","-","0,31%"
"20.07.2017","425,30","425,65","425,68","424,14","-","-0,07%"
"19.07.2017","425,59","424,69","426,04","424,41","-","0,20%"
"18.07.2017","424,73","426,06","426,35","424,04","-","-0,32%"
"17.07.2017","426,09","422,76","426,80","422,76","-","0,77%"
"14.07.2017","422,82","419,71","423,61","419,69","-","0,73%"
"13.07.2017","419,77","420,05","420,50","418,37","-","-0,07%"
"12.07.2017","420,05","416,64","421,54","416,64","-","0,60%"
"11.07.2017","417,54","414,39","417,54","413,68","-","0,71%"
"10.07.2017","414,58","413,62","416,62","412,29","-","0,27%"
"07.07.2017","413,48","414,30","414,64","412,86","-","-0,30%"
"06.07.2017","414,74","416,28","416,47","413,70","-","-0,34%"
"05.07.2017","416,15","414,45","416,90","412,81","-","0,18%"
"04.07.2017","415,40","414,72","415,65","414,55","-","0,08%"
"03.07.2017","415,06","412,81","415,20","412,29","-","0,33%"
"30.06.2017","413,70","410,41","413,71","410,24","-","0,93%"
"28.06.2017","409,87","411,57","414,70","409,82","-","-0,43%"
"27.06.2017","411,65","413,07","414,52","411,22","-","-0,33%"
"26.06.2017","413,01","411,48","413,01","411,09","-","0,37%"
"23.06.2017","411,50","408,36","411,56","407,73","-","0,80%"
"22.06.2017","408,23","408,60","410,90","408,09","-","-0,08%"
"21.06.2017","408,54","401,51","408,54","401,48","-","1,67%"
"20.06.2017","401,81","405,44","405,44","401,50","-","-0,80%"
"19.06.2017","405,06","402,60","405,92","402,60","-","0,51%"
"16.06.2017","403,01","404,87","406,01","401,78","-","-0,49%"
"15.06.2017","405,00","409,45","409,88","404,48","-","-1,38%"
"14.06.2017","410,68","411,91","413,94","409,75","-","-0,56%"
"13.06.2017","412,98","412,44","413,82","411,12","-","0,13%"
"12.06.2017","412,44","417,94","417,94","411,80","-","-1,24%"
"09.06.2017","417,63","416,19","418,53","414,59","-","0,34%"
"08.06.2017","416,20","413,07","416,25","411,05","-","0,76%"
"07.06.2017","413,07","414,25","415,79","412,09","-","-0,26%"
"06.06.2017","414,13","411,70","414,13","411,08","-","0,61%"
"05.06.2017","411,60","410,22","412,34","409,78","-","0,33%"
"02.06.2017","410,24","408,02","410,40","407,11","-","0,38%"
"01.06.2017","408,68","412,57","412,95","408,46","-","-0,83%"
"31.05.2017","412,12","412,22","412,97","409,83","-","-0,07%"
"30.05.2017","412,39","413,63","414,52","412,31","-","-0,30%"
"29.05.2017","413,63","413,55","414,44","413,31","-","0,02%"
"26.05.2017","413,55","412,04","414,65","412,04","-","0,26%"
"25.05.2017","412,48","412,01","413,09","410,07","-","0,14%"
"24.05.2017","411,89","413,13","413,67","410,52","-","-0,27%"
"23.05.2017","413,00","415,21","416,37","412,52","-","-0,46%"
"22.05.2017","414,92","414,18","416,32","413,68","-","-0,04%"
"19.05.2017","415,09","408,15","416,36","407,97","-","1,83%"
"18.05.2017","407,65","416,08","416,08","407,51","-","-1,65%"
"17.05.2017","414,50","415,18","416,57","414,04","-","-0,07%"
"16.05.2017","414,79","418,80","420,60","413,54","-","-1,06%"
"15.05.2017","419,25","417,54","419,82","417,33","-","0,32%"
"12.05.2017","417,92","417,15","419,37","416,38","-","0,14%"
"11.05.2017","417,34","412,93","417,91","412,40","-","1,05%"
"10.05.2017","412,99","410,55","413,64","410,55","-","0,59%"
"09.05.2017","410,55","408,15","410,78","407,20","-","0,60%"
"08.05.2017","408,12","406,89","408,45","405,44","-","0,21%"
"05.05.2017","407,25","403,33","407,82","402,74","-","0,97%"
"04.05.2017","403,33","404,42","404,42","399,97","-","-0,21%"
"03.05.2017","404,17","405,78","405,78","403,15","-","-0,41%"
"02.05.2017","405,83","403,68","405,83","401,59","-","0,53%"
"28.04.2017","403,68","402,05","406,05","402,05","-","0,39%"
"27.04.2017","402,11","408,42","408,43","401,30","-","-1,54%"
"26.04.2017","408,42","405,24","409,01","405,04","-","0,83%"
"25.04.2017","405,06","405,61","406,80","403,15","-","-0,16%"
"24.04.2017","405,69","408,72","408,95","405,64","-","-0,74%"
"21.04.2017","408,72","410,44","412,23","407,68","-","-0,59%"
"20.04.2017","411,13","408,30","411,80","408,29","-","0,69%"
"19.04.2017","408,30","409,37","410,08","406,34","-","-0,20%"
"18.04.2017","409,13","413,79","414,84","408,49","-","-1,12%"
"17.04.2017","413,78","412,29","413,97","411,89","-","0,36%"
"12.04.2017","412,29","414,59","415,24","411,50","-","-0,49%"
"11.04.2017","414,33","411,75","414,83","410,81","-","0,60%"
"10.04.2017","411,84","414,40","415,07","408,45","-","-0,72%"
"07.04.2017","414,82","415,65","417,32","413,39","-","-0,28%"
"06.04.2017","416,00","415,48","416,63","414,38","-","0,11%"
"05.04.2017","415,54","413,92","416,15","413,85","-","0,37%"
"04.04.2017","414,00","408,97","414,21","408,47","-","1,23%"
"03.04.2017","408,97","406,57","410,24","406,56","-","0,51%"
"31.03.2017","406,88","404,73","407,56","402,31","-","0,69%"
"30.03.2017","404,08","403,01","405,00","401,69","-","0,30%"
"29.03.2017","402,88","401,94","403,44","399,79","-","0,23%"
"28.03.2017","401,94","398,53","402,51","398,53","-","0,65%"
"27.03.2017","399,33","400,40","400,40","397,30","-","-0,24%"
"24.03.2017","400,30","397,88","400,30","397,04","-","0,65%"
"23.03.2017","397,70","397,16","397,94","395,30","-","0,21%"
"22.03.2017","396,88","398,90","399,86","396,44","-","-0,20%"
"21.03.2017","397,67","399,97","400,87","396,58","-","-0,68%"
"20.03.2017","400,41","399,50","401,36","399,19","-","0,24%"
"17.03.2017","399,44","398,13","400,04","397,26","-","0,12%"
"16.03.2017","398,98","394,72","399,04","394,40","-","1,31%"
"15.03.2017","393,82","385,21","394,30","384,91","-","2,06%"
"14.03.2017","385,87","394,72","395,02","385,77","-","-2,27%"
"13.03.2017","394,84","393,50","396,57","393,32","-","0,05%"
"10.03.2017","394,66","393,56","395,53","391,54","-","0,48%"
"09.03.2017","392,79","396,29","396,29","391,55","-","-0,60%"
"08.03.2017","395,18","398,21","398,25","393,22","-","-0,44%"
"07.03.2017","396,94","403,11","403,11","396,01","-","-1,35%"
"06.03.2017","402,37","411,31","411,31","402,33","-","-2,11%"
"03.03.2017","411,06","409,76","413,69","409,65","-","-0,03%"
"02.03.2017","411,20","415,74","415,74","411,06","-","-0,97%"
"01.03.2017","415,23","409,03","416,48","407,47","-","1,73%"
"28.02.2017","408,16","405,69","410,65","404,46","-","0,80%"
"27.02.2017","404,94","411,54","412,63","404,43","-","-1,77%"
"24.02.2017","412,24","425,49","426,27","412,08","-","-3,11%"
"23.02.2017","425,49","427,85","429,19","425,40","-","-0,60%"
"22.02.2017","428,07","428,41","429,58","426,13","-","-0,28%"
"21.02.2017","429,27","426,57","429,38","424,93","-","0,91%"
"20.02.2017","425,39","427,18","427,29","424,88","-","-0,50%"
"17.02.2017","427,54","428,48","429,58","425,75","-","-0,20%"
"16.02.2017","428,41","430,92","431,99","427,80","-","-0,58%"
"15.02.2017","430,91","431,72","432,38","429,44","-","-0,01%"
"14.02.2017","430,96","431,72","433,26","429,52","-","-0,16%"
"13.02.2017","431,65","431,78","435,08","430,94","-","0,10%"
"10.02.2017","431,22","426,43","431,41","425,08","-","1,14%"
"09.02.2017","426,36","430,84","432,09","426,36","-","-1,30%"
"08.02.2017","431,96","430,66","432,47","428,89","-","0,26%"
"07.02.2017","430,82","429,54","431,43","428,51","-","0,48%"
"06.02.2017","428,76","424,44","428,81","424,15","-","1,02%"
"03.02.2017","424,44","422,86","424,95","421,20","-","0,38%"
"02.02.2017","422,85","421,95","424,20","420,29","-","0,21%"
"01.02.2017","421,95","419,46","422,01","415,83","-","0,61%"
"31.01.2017","419,40","415,86","419,40","415,60","-","0,83%"
"30.01.2017","415,93","417,48","418,79","413,45","-","-0,38%"
"27.01.2017","417,52","418,99","419,66","416,64","-","-0,45%"
"26.01.2017","419,39","423,28","424,41","419,00","-","-1,03%"
"25.01.2017","423,75","420,68","424,37","418,11","-","0,62%"
"24.01.2017","421,12","411,37","422,40","410,09","-","2,26%"
"23.01.2017","411,81","406,16","412,13","405,80","-","1,19%"
"20.01.2017","406,98","406,84","408,12","405,38","-","-0,05%"
"19.01.2017","407,20","412,30","412,91","407,18","-","-1,20%"
"18.01.2017","412,14","414,48","418,31","411,60","-","-0,33%"
"17.01.2017","413,51","414,35","416,14","413,06","-","-0,47%"
"16.01.2017","415,47","415,95","417,06","415,06","-","-0,13%"
"13.01.2017","415,99","412,59","416,83","412,00","-","0,84%"
"12.01.2017","412,53","415,87","418,43","410,70","-","-0,97%"
"11.01.2017","416,55","422,52","422,84","415,40","-","-1,31%"
"10.01.2017","422,08","416,50","422,96","416,50","-","1,35%"
"09.01.2017","416,45","417,00","418,45","414,71","-","-0,15%"
"06.01.2017","417,06","418,84","420,04","415,36","-","-0,45%"
"05.01.2017","418,93","416,78","419,87","415,54","-","0,32%"
"04.01.2017","417,61","413,71","417,84","412,80","-","0,94%"
"03.01.2017","413,73","407,88","413,79","406,37","-","1,83%"
"02.01.2017","406,30","406,35","407,49","406,01","-","-0,01%"
"30.12.2016","406,35","409,60","411,01","405,62","-","-0,74%"
"29.12.2016","409,36","406,07","410,34","406,07","-","0,62%"
"28.12.2016","406,85","407,12","408,03","405,85","-","-0,10%"
"27.12.2016","407,24","406,82","407,64","405,66","-","0,31%"
"26.12.2016","405,98","406,71","407,42","405,98","-","-0,10%"
"23.12.2016","406,38","407,58","408,63","405,71","-","-0,35%"
"22.12.2016","407,82","409,91","411,67","407,14","-","-0,14%"
"21.12.2016","408,41","403,70","409,88","402,81","-","1,19%"
"20.12.2016","403,59","401,06","403,96","399,91","-","0,55%"
"19.12.2016","401,37","404,01","404,99","400,19","-","-0,64%"
"16.12.2016","403,95","404,30","406,38","401,10","-","-0,06%"
"15.12.2016","404,18","407,67","407,67","402,24","-","-0,24%"
"14.12.2016","405,15","407,67","411,57","404,85","-","-0,54%"
"13.12.2016","407,37","409,27","409,68","404,39","-","-0,36%"
"12.12.2016","408,84","411,73","412,95","408,78","-","-1,14%"
"09.12.2016","413,56","415,05","415,78","411,83","-","-0,46%"
"07.12.2016","415,48","414,96","418,00","413,99","-","0,08%"
"06.12.2016","415,14","414,93","416,53","413,54","-","0,00%"
"05.12.2016","415,14","411,10","415,24","410,93","-","0,94%"
"02.12.2016","411,28","410,65","411,70","409,70","-","0,09%"
"01.12.2016","410,89","408,69","412,35","408,19","-","0,55%"
"30.11.2016","408,63","404,46","408,68","403,64","-","0,97%"
"29.11.2016","404,71","408,62","409,03","403,45","-","-0,78%"
"28.11.2016","407,91","406,41","408,25","405,78","-","0,31%"
"25.11.2016","406,64","406,35","408,37","404,77","-","0,09%"
"24.11.2016","406,29","404,52","407,76","404,49","-","0,41%"
"23.11.2016","404,64","405,99","406,01","399,54","-","-0,07%"
"22.11.2016","404,92","402,21","404,92","401,10","-","0,67%"
"21.11.2016","402,21","405,94","409,90","401,73","-","-0,83%"
"16.11.2016","405,58","408,44","409,80","403,99","-","-0,70%"
"15.11.2016","408,44","413,30","413,30","406,35","-","-1,05%"
"14.11.2016","412,77","411,33","413,87","408,76","-","0,35%"
"11.11.2016","411,33","416,91","421,08","411,10","-","-1,51%"
"10.11.2016","417,64","409,34","422,87","408,71","-","2,48%"
"09.11.2016","407,52","408,34","410,80","404,19","-","0,89%"
"08.11.2016","403,94","405,30","407,50","402,87","-","-0,51%"
"07.11.2016","406,00","403,88","406,81","401,23","-","0,87%"
"04.11.2016","402,50","399,62","404,48","399,40","-","0,75%"
"03.11.2016","399,51","400,06","402,17","398,99","-","-0,18%"
"02.11.2016","400,23","405,59","407,60","400,14","-","-1,15%"
"31.10.2016","404,87","401,77","405,43","401,77","-","0,66%"
"28.10.2016","402,23","405,30","405,30","400,37","-","-0,24%"
"27.10.2016","403,20","406,89","408,54","403,10","-","-0,92%"
"26.10.2016","406,93","406,30","407,46","404,82","-","-0,04%"
"25.10.2016","407,09","404,71","408,67","404,71","-","0,42%"
"24.10.2016","405,37","405,22","407,27","402,01","-","0,05%"
"21.10.2016","405,15","408,39","408,39","404,68","-","-0,66%"
"20.10.2016","407,85","408,47","409,91","406,85","-","-0,15%"
"19.10.2016","408,48","404,43","408,87","404,43","-","0,91%"
"18.10.2016","404,80","398,93","405,03","398,93","-","1,24%"
"17.10.2016","399,84","397,27","399,94","397,25","-","0,66%"
"14.10.2016","397,20","396,23","399,33","396,23","-","0,23%"
"13.10.2016","396,29","398,16","398,80","395,28","-","-0,53%"
"12.10.2016","398,41","397,11","400,48","396,93","-","0,32%"
"11.10.2016","397,15","402,20","402,21","396,81","-","-0,72%"
"10.10.2016","400,05","398,41","402,89","397,29","-","0,42%"
"07.10.2016","398,38","396,35","401,36","396,35","-","0,52%"
"06.10.2016","396,32","399,01","399,03","395,05","-","-0,70%"
"05.10.2016","399,13","396,09","401,09","396,09","-","0,47%"
"04.10.2016","397,26","404,21","404,57","396,98","-","-1,68%"
